Timestamp,SARIMA
2012-07-14 05:00:00,906.1502937073707
2012-07-14 05:30:00,923.7397005922262
2012-07-14 06:00:00,968.3684562807338
2012-07-14 06:30:00,1038.9831464527356
2012-07-14 07:00:00,1086.1626508354332
2012-07-14 07:30:00,1121.6686203119818
2012-07-14 08:00:00,1194.430274358052
2012-07-14 08:30:00,1239.824602899576
2012-07-14 09:00:00,1286.5208872987234
2012-07-14 09:30:00,1304.1036652710684
2012-07-14 10:00:00,1304.4163168899493
2012-07-14 10:30:00,1326.0566667453948
2012-07-14 11:00:00,1308.227305046
2012-07-14 11:30:00,1318.910186888347
2012-07-14 12:00:00,1321.4540976155015
2012-07-14 12:30:00,1303.8730137853547
2012-07-14 13:00:00,1276.1083019671887
2012-07-14 13:30:00,1271.4618136385088
2012-07-14 14:00:00,1216.6776943600596
2012-07-14 14:30:00,1159.1100599412798
2012-07-14 15:00:00,1172.09800749618
2012-07-14 15:30:00,1178.815336191928
2012-07-14 16:00:00,1185.4426884430236
2012-07-14 16:30:00,1271.6134492682547
2012-07-14 17:00:00,1357.460095828331
2012-07-14 17:30:00,1470.327001644781
2012-07-14 18:00:00,1631.0568201151493
2012-07-14 18:30:00,1698.9352417212385
2012-07-14 19:00:00,1703.3081212334619
2012-07-14 19:30:00,1663.2166495615518
2012-07-14 20:00:00,1612.4309752167424
2012-07-14 20:30:00,1566.8717471738723
2012-07-14 21:00:00,1529.590886281134
2012-07-14 21:30:00,1488.8631299298534
2012-07-14 22:00:00,1424.952817636569
2012-07-14 22:30:00,1375.0582393715758
2012-07-14 23:00:00,1310.8985850281758
2012-07-14 23:30:00,1525.892195650321
2012-07-15 00:00:00,1489.983968740728
2012-07-15 00:30:00,1401.1933421918836
2012-07-15 01:00:00,1282.11169325679
2012-07-15 01:30:00,1167.617906989089
2012-07-15 02:00:00,1080.7471691770888
2012-07-15 02:30:00,1008.60998726457
2012-07-15 03:00:00,959.0367384425501
2012-07-15 03:30:00,928.3046299763607
2012-07-15 04:00:00,908.3647270935606
2012-07-15 04:30:00,889.750341442492
2012-07-15 05:00:00,873.1040809526181
2012-07-15 05:30:00,894.7909170419874
2012-07-15 06:00:00,913.3999943080439
2012-07-15 06:30:00,940.6660009475405
2012-07-15 07:00:00,979.2172690234443
2012-07-15 07:30:00,996.1866072373789
2012-07-15 08:00:00,1047.641097287972
2012-07-15 08:30:00,1101.1430329319955
2012-07-15 09:00:00,1139.4633114758308
2012-07-15 09:30:00,1181.0338326260621
2012-07-15 10:00:00,1199.4209797346139
2012-07-15 10:30:00,1199.3849018302308
2012-07-15 11:00:00,1202.0212958018492
2012-07-15 11:30:00,1207.472313588635
2012-07-15 12:00:00,1180.3004062159118
2012-07-15 12:30:00,1142.1326310096492
2012-07-15 13:00:00,1149.3593348392233
2012-07-15 13:30:00,1193.1313422950736
2012-07-15 14:00:00,1165.2894694455729
2012-07-15 14:30:00,1180.4509807931775
2012-07-15 15:00:00,1194.3602485579065
2012-07-15 15:30:00,1221.7636860244875
2012-07-15 16:00:00,1245.7983987934758
2012-07-15 16:30:00,1295.1852987340587
2012-07-15 17:00:00,1362.81563554626
2012-07-15 17:30:00,1512.3001518608626
2012-07-15 18:00:00,1647.9982878995888
2012-07-15 18:30:00,1699.092206862597
2012-07-15 19:00:00,1656.1754506799377
2012-07-15 19:30:00,1618.9598016294306
2012-07-15 20:00:00,1582.4717057393277
2012-07-15 20:30:00,1560.123966870237
2012-07-15 21:00:00,1530.2819727261854
2012-07-15 21:30:00,1460.4469411817677
2012-07-15 22:00:00,1397.3393896964833
2012-07-15 22:30:00,1322.5378509590905
2012-07-15 23:00:00,1238.1558228861857
2012-07-15 23:30:00,1455.6458265675506
2012-07-16 00:00:00,1378.0135445046099
2012-07-16 00:30:00,1309.1961895911863
2012-07-16 01:00:00,1187.6904574028802
2012-07-16 01:30:00,1088.4223268270646
2012-07-16 02:00:00,1013.0311478616409
2012-07-16 02:30:00,964.8869203556291
2012-07-16 03:00:00,921.8882950221196
2012-07-16 03:30:00,891.8993388846172
2012-07-16 04:00:00,884.6895842419893
2012-07-16 04:30:00,870.4345754240838
2012-07-16 05:00:00,877.0840658844022
2012-07-16 05:30:00,919.9413198455071
2012-07-16 06:00:00,945.5844306498647
2012-07-16 06:30:00,1025.4060182971411
2012-07-16 07:00:00,1150.673529093493
2012-07-16 07:30:00,1281.6872063995104
2012-07-16 08:00:00,1444.4119027692027
2012-07-16 08:30:00,1564.6959966156237
2012-07-16 09:00:00,1597.1918699355892
2012-07-16 09:30:00,1573.334543931032
2012-07-16 10:00:00,1558.4375506717265
2012-07-16 10:30:00,1500.9534539356403
2012-07-16 11:00:00,1442.1562518383116
2012-07-16 11:30:00,1363.8412238996157
2012-07-16 12:00:00,1338.654499945787
2012-07-16 12:30:00,1345.3520091604814
2012-07-16 13:00:00,1329.4076762942343
2012-07-16 13:30:00,1303.326252012034
2012-07-16 14:00:00,1326.9721430762968
2012-07-16 14:30:00,1360.8255174829271
2012-07-16 15:00:00,1345.6077668755515
2012-07-16 15:30:00,1340.892229077142
2012-07-16 16:00:00,1343.966070957964
2012-07-16 16:30:00,1362.6700390797027
2012-07-16 17:00:00,1461.4173665514666
2012-07-16 17:30:00,1584.9280812292113
2012-07-16 18:00:00,1706.793020081401
2012-07-16 18:30:00,1774.913586200106
2012-07-16 19:00:00,1805.5157120120375
2012-07-16 19:30:00,1795.543886194828
2012-07-16 20:00:00,1773.1175433574417
2012-07-16 20:30:00,1734.1041722331174
2012-07-16 21:00:00,1670.7306001293
2012-07-16 21:30:00,1618.573901832273
2012-07-16 22:00:00,1530.7714741812208
2012-07-16 22:30:00,1454.534382777554
2012-07-16 23:00:00,1344.865754801092
2012-07-16 23:30:00,1532.02384977848
2012-07-17 00:00:00,1464.639798677829
2012-07-17 00:30:00,1386.7815255038656
2012-07-17 01:00:00,1266.8608026379732
2012-07-17 01:30:00,1159.8756124920762
2012-07-17 02:00:00,1080.0904876480333
2012-07-17 02:30:00,1015.8813809037599
2012-07-17 03:00:00,971.4783429471734
2012-07-17 03:30:00,945.2009263515154
2012-07-17 04:00:00,933.6939186336147
2012-07-17 04:30:00,935.4174764809038
2012-07-17 05:00:00,950.457290528744
2012-07-17 05:30:00,993.1451936102442
2012-07-17 06:00:00,1063.7114159132907
2012-07-17 06:30:00,1206.443414103203
2012-07-17 07:00:00,1347.3291395037052
2012-07-17 07:30:00,1491.2167039347823
2012-07-17 08:00:00,1625.9809380395045
2012-07-17 08:30:00,1665.4372881424933
2012-07-17 09:00:00,1620.774844985691
2012-07-17 09:30:00,1580.044403854757
2012-07-17 10:00:00,1500.4995609128673
2012-07-17 10:30:00,1430.0123788747726
2012-07-17 11:00:00,1365.3359648693547
2012-07-17 11:30:00,1349.6510763256192
2012-07-17 12:00:00,1328.6903696998372
2012-07-17 12:30:00,1303.6534688203583
2012-07-17 13:00:00,1345.8198593718732
2012-07-17 13:30:00,1328.7774752036285
2012-07-17 14:00:00,1314.7470777761043
2012-07-17 14:30:00,1284.666583448764
2012-07-17 15:00:00,1285.2453119491747
2012-07-17 15:30:00,1290.3500653632393
2012-07-17 16:00:00,1312.3399358778001
2012-07-17 16:30:00,1352.0729003280105
2012-07-17 17:00:00,1452.898266351715
2012-07-17 17:30:00,1591.2417063154223
2012-07-17 18:00:00,1762.2724346146535
2012-07-17 18:30:00,1876.043886214801
2012-07-17 19:00:00,1857.708068524628
2012-07-17 19:30:00,1816.168091941139
2012-07-17 20:00:00,1786.1436931585588
2012-07-17 20:30:00,1739.5015916557006
2012-07-17 21:00:00,1690.2445040822795
2012-07-17 21:30:00,1610.562006734161
2012-07-17 22:00:00,1513.19984164956
2012-07-17 22:30:00,1416.5984118840215
2012-07-17 23:00:00,1338.412590672394
2012-07-17 23:30:00,1523.0848007315446
2012-07-18 00:00:00,1452.236483413422
2012-07-18 00:30:00,1369.8186576101746
2012-07-18 01:00:00,1245.5151796990906
2012-07-18 01:30:00,1154.8121096727502
2012-07-18 02:00:00,1081.6143360083063
2012-07-18 02:30:00,1027.2009563241375
2012-07-18 03:00:00,982.1090058890021
2012-07-18 03:30:00,959.402458832169
2012-07-18 04:00:00,938.0329227486052
2012-07-18 04:30:00,947.6266835074251
2012-07-18 05:00:00,959.8658696875614
2012-07-18 05:30:00,998.9618767996338
2012-07-18 06:00:00,1064.1495740835896
2012-07-18 06:30:00,1179.806563646855
2012-07-18 07:00:00,1350.076359731856
2012-07-18 07:30:00,1508.5906464548698
2012-07-18 08:00:00,1604.444549924692
2012-07-18 08:30:00,1604.601085157612
2012-07-18 09:00:00,1594.7206777744364
2012-07-18 09:30:00,1568.9937119182182
2012-07-18 10:00:00,1511.9873653808659
2012-07-18 10:30:00,1470.7608595615861
2012-07-18 11:00:00,1441.0223978836661
2012-07-18 11:30:00,1431.2045214036095
2012-07-18 12:00:00,1409.1012966305366
2012-07-18 12:30:00,1417.6279068032536
2012-07-18 13:00:00,1339.829853997641
2012-07-18 13:30:00,1363.6364608198535
2012-07-18 14:00:00,1366.7169366309668
2012-07-18 14:30:00,1363.7266524581228
2012-07-18 15:00:00,1362.45833066569
2012-07-18 15:30:00,1349.8047276442433
2012-07-18 16:00:00,1389.9950337226112
2012-07-18 16:30:00,1446.9753738735528
2012-07-18 17:00:00,1531.7378634098798
2012-07-18 17:30:00,1671.837170108429
2012-07-18 18:00:00,1872.0601776629974
2012-07-18 18:30:00,1977.384793927229
2012-07-18 19:00:00,1965.2388429278371
2012-07-18 19:30:00,1934.8260553662496
2012-07-18 20:00:00,1908.5044484062041
2012-07-18 20:30:00,1858.934731811178
2012-07-18 21:00:00,1800.979286154908
2012-07-18 21:30:00,1743.4191000876679
2012-07-18 22:00:00,1653.3260076829267
2012-07-18 22:30:00,1564.0390447222787
2012-07-18 23:00:00,1455.4221509711556
2012-07-18 23:30:00,1622.1467294439071
2012-07-19 00:00:00,1538.2451449456028
2012-07-19 00:30:00,1421.4733929616164
2012-07-19 01:00:00,1332.6410434661138
2012-07-19 01:30:00,1233.889308785985
2012-07-19 02:00:00,1138.4062112435322
2012-07-19 02:30:00,1074.2983782448744
2012-07-19 03:00:00,1026.5960021770547
2012-07-19 03:30:00,993.2034985465814
2012-07-19 04:00:00,988.117003900317
2012-07-19 04:30:00,975.5951801677519
2012-07-19 05:00:00,984.6782632378646
2012-07-19 05:30:00,1026.9906946764356
2012-07-19 06:00:00,1087.5346365867476
2012-07-19 06:30:00,1227.620505115267
2012-07-19 07:00:00,1406.6982413366975
2012-07-19 07:30:00,1540.6605104167563
2012-07-19 08:00:00,1660.5500502819516
2012-07-19 08:30:00,1709.5440759018195
2012-07-19 09:00:00,1687.2758035279655
2012-07-19 09:30:00,1651.4370151279227
2012-07-19 10:00:00,1648.9761793891785
2012-07-19 10:30:00,1623.7638981460677
2012-07-19 11:00:00,1610.5813383439229
2012-07-19 11:30:00,1582.62141363233
2012-07-19 12:00:00,1579.6312351557578
2012-07-19 12:30:00,1538.3284891466838
2012-07-19 13:00:00,1541.5594927680017
2012-07-19 13:30:00,1538.3482408871666
2012-07-19 14:00:00,1514.4639450905254
2012-07-19 14:30:00,1512.0522733630953
2012-07-19 15:00:00,1476.059255539835
2012-07-19 15:30:00,1476.3540226037192
2012-07-19 16:00:00,1490.1870273647842
2012-07-19 16:30:00,1529.848146692451
2012-07-19 17:00:00,1593.0675706803506
2012-07-19 17:30:00,1728.2810497423889
2012-07-19 18:00:00,1906.3312247937333
2012-07-19 18:30:00,1964.2445293019916
2012-07-19 19:00:00,1948.7378629005304
2012-07-19 19:30:00,1916.8310777845854
2012-07-19 20:00:00,1868.4755689141182
2012-07-19 20:30:00,1815.1238598447544
2012-07-19 21:00:00,1773.7069241419715
2012-07-19 21:30:00,1698.0420358197766
2012-07-19 22:00:00,1597.149761615315
2012-07-19 22:30:00,1500.593393512404
2012-07-19 23:00:00,1384.0380117693098
2012-07-19 23:30:00,1576.5016949555836
2012-07-20 00:00:00,1492.5689073292915
2012-07-20 00:30:00,1425.6079419440557
2012-07-20 01:00:00,1310.7647109147167
2012-07-20 01:30:00,1192.7946967843739
2012-07-20 02:00:00,1098.6477597383926
2012-07-20 02:30:00,1039.2975831786648
2012-07-20 03:00:00,994.291199469942
2012-07-20 03:30:00,970.5352971757947
2012-07-20 04:00:00,943.8899391834998
2012-07-20 04:30:00,940.7501380531178
2012-07-20 05:00:00,955.2628435637774
2012-07-20 05:30:00,997.7394120768907
2012-07-20 06:00:00,1070.6196383074994
2012-07-20 06:30:00,1196.6956189034158
2012-07-20 07:00:00,1359.6317612067423
2012-07-20 07:30:00,1494.3551951202076
2012-07-20 08:00:00,1599.0858487575636
2012-07-20 08:30:00,1628.890222639815
2012-07-20 09:00:00,1608.7551096005577
2012-07-20 09:30:00,1621.1396021658893
2012-07-20 10:00:00,1566.6312019491477
2012-07-20 10:30:00,1537.9541444229594
2012-07-20 11:00:00,1497.6803274679362
2012-07-20 11:30:00,1480.3184478871483
2012-07-20 12:00:00,1466.6985135817863
2012-07-20 12:30:00,1450.5123705765943
2012-07-20 13:00:00,1448.082435356989
2012-07-20 13:30:00,1445.2524986736773
2012-07-20 14:00:00,1430.2467290626414
2012-07-20 14:30:00,1375.670156600657
2012-07-20 15:00:00,1360.3684209264868
2012-07-20 15:30:00,1342.4430523441517
2012-07-20 16:00:00,1352.8298936088042
2012-07-20 16:30:00,1371.1096525603914
2012-07-20 17:00:00,1457.5575126341841
2012-07-20 17:30:00,1587.5958364278542
2012-07-20 18:00:00,1739.530721826435
2012-07-20 18:30:00,1772.6526691542424
2012-07-20 19:00:00,1757.2906339333556
2012-07-20 19:30:00,1715.8546731527936
2012-07-20 20:00:00,1685.00640756157
2012-07-20 20:30:00,1661.519912135462
2012-07-20 21:00:00,1607.8049081916802
2012-07-20 21:30:00,1546.5183988241533
2012-07-20 22:00:00,1459.2627271395613
2012-07-20 22:30:00,1417.6775813596928
2012-07-20 23:00:00,1354.1321781846675
2012-07-20 23:30:00,1559.6503760196076
2012-07-21 00:00:00,1497.4779564615383
2012-07-21 00:30:00,1407.6119106615326
2012-07-21 01:00:00,1271.7221950739054
2012-07-21 01:30:00,1160.1131546670365
2012-07-21 02:00:00,1081.616916191112
2012-07-21 02:30:00,1011.8854519924661
2012-07-21 03:00:00,956.3831358261839
2012-07-21 03:30:00,923.5984157256943
2012-07-21 04:00:00,907.8701520323617
2012-07-21 04:30:00,906.2330202829711
2012-07-21 05:00:00,911.4015983225081
2012-07-21 05:30:00,933.3153964391746
2012-07-21 06:00:00,977.8528248135875
2012-07-21 06:30:00,1064.4497241380432
2012-07-21 07:00:00,1139.5676208843456
2012-07-21 07:30:00,1176.8872363858698
2012-07-21 08:00:00,1215.1392352521007
2012-07-21 08:30:00,1219.1176135529602
2012-07-21 09:00:00,1235.2137551360074
2012-07-21 09:30:00,1264.3208188651306
2012-07-21 10:00:00,1237.3445954937974
2012-07-21 10:30:00,1196.359873888364
2012-07-21 11:00:00,1157.5029324075326
2012-07-21 11:30:00,1125.3937938233253
2012-07-21 12:00:00,1079.6515427996374
2012-07-21 12:30:00,1052.1522254722424
2012-07-21 13:00:00,1021.9909077704924
2012-07-21 13:30:00,1020.4075459896176
2012-07-21 14:00:00,996.1781799511442
2012-07-21 14:30:00,994.8410764837561
2012-07-21 15:00:00,1013.410596088778
2012-07-21 15:30:00,1026.1130156793463
2012-07-21 16:00:00,1068.4335374043196
2012-07-21 16:30:00,1130.130786477099
2012-07-21 17:00:00,1197.4546594532944
2012-07-21 17:30:00,1319.3496535096147
2012-07-21 18:00:00,1462.588816565118
2012-07-21 18:30:00,1558.446407647684
2012-07-21 19:00:00,1571.6130626182198
2012-07-21 19:30:00,1534.1829011518073
2012-07-21 20:00:00,1504.4349536796528
2012-07-21 20:30:00,1458.7321202416479
2012-07-21 21:00:00,1423.610175392419
2012-07-21 21:30:00,1382.3286363724242
2012-07-21 22:00:00,1359.296082844246
2012-07-21 22:30:00,1307.0274610844328
2012-07-21 23:00:00,1250.008041406236
2012-07-21 23:30:00,1480.7657525066506
2012-07-22 00:00:00,1425.2219883254568
2012-07-22 00:30:00,1345.299030213855
2012-07-22 01:00:00,1249.6128015706854
2012-07-22 01:30:00,1158.4160846311797
2012-07-22 02:00:00,1063.4077142636727
2012-07-22 02:30:00,991.1688198594243
2012-07-22 03:00:00,953.9405529889918
2012-07-22 03:30:00,914.4308773622656
2012-07-22 04:00:00,892.946753085049
2012-07-22 04:30:00,876.8564559466565
2012-07-22 05:00:00,874.4090677118763
2012-07-22 05:30:00,887.3566233934911
2012-07-22 06:00:00,898.8423472482057
2012-07-22 06:30:00,937.553739512791
2012-07-22 07:00:00,973.6503436298544
2012-07-22 07:30:00,1002.5875663666668
2012-07-22 08:00:00,1057.5504725820513
2012-07-22 08:30:00,1106.7414557162022
2012-07-22 09:00:00,1126.1314659972438
2012-07-22 09:30:00,1119.0402630924063
2012-07-22 10:00:00,1075.2038641812194
2012-07-22 10:30:00,1035.3088625554626
2012-07-22 11:00:00,997.5660373521351
2012-07-22 11:30:00,983.5987262524942
2012-07-22 12:00:00,974.0814731550455
2012-07-22 12:30:00,975.3280512112555
2012-07-22 13:00:00,1015.8291331290976
2012-07-22 13:30:00,1065.7417729461968
2012-07-22 14:00:00,1098.2905999576835
2012-07-22 14:30:00,1116.6083849706324
2012-07-22 15:00:00,1127.7550653073247
2012-07-22 15:30:00,1152.1658979342756
2012-07-22 16:00:00,1177.8042523692166
2012-07-22 16:30:00,1215.681958860721
2012-07-22 17:00:00,1308.835506884886
2012-07-22 17:30:00,1437.4617797965907
2012-07-22 18:00:00,1606.1975232440464
2012-07-22 18:30:00,1694.1730494349147
2012-07-22 19:00:00,1664.9873818269527
2012-07-22 19:30:00,1626.6709404723242
2012-07-22 20:00:00,1593.2288323744083
2012-07-22 20:30:00,1570.0654570329605
2012-07-22 21:00:00,1520.5648375404367
2012-07-22 21:30:00,1465.808113766324
2012-07-22 22:00:00,1389.8031140874589
2012-07-22 22:30:00,1321.4626944413058
2012-07-22 23:00:00,1256.9181445853408
2012-07-22 23:30:00,1461.5595568200233
2012-07-23 00:00:00,1380.571342759351
2012-07-23 00:30:00,1292.651661737297
2012-07-23 01:00:00,1189.8489090749151
2012-07-23 01:30:00,1080.6508468826742
2012-07-23 02:00:00,1004.9516014157981
2012-07-23 02:30:00,950.3702357584417
2012-07-23 03:00:00,906.176197370795
2012-07-23 03:30:00,883.683130634943
2012-07-23 04:00:00,858.9755155384427
2012-07-23 04:30:00,862.0479706508492
2012-07-23 05:00:00,873.9483004529118
2012-07-23 05:30:00,895.7631561656942
2012-07-23 06:00:00,947.2234890249961
2012-07-23 06:30:00,1037.9288941429127
2012-07-23 07:00:00,1193.191314381381
2012-07-23 07:30:00,1325.8402550876003
2012-07-23 08:00:00,1491.5789320962158
2012-07-23 08:30:00,1585.8642877691627
2012-07-23 09:00:00,1564.9550225143873
2012-07-23 09:30:00,1499.5024945059536
2012-07-23 10:00:00,1435.2263529877869
2012-07-23 10:30:00,1376.5141155294343
2012-07-23 11:00:00,1326.7850777391625
2012-07-23 11:30:00,1309.8557982192701
2012-07-23 12:00:00,1292.5090806624796
2012-07-23 12:30:00,1308.073018754312
2012-07-23 13:00:00,1321.3920112044188
2012-07-23 13:30:00,1338.626610265581
2012-07-23 14:00:00,1327.6205470069503
2012-07-23 14:30:00,1312.0623620279594
2012-07-23 15:00:00,1310.6736490941219
2012-07-23 15:30:00,1300.8260994447303
2012-07-23 16:00:00,1312.8534701393387
2012-07-23 16:30:00,1353.7341521490944
2012-07-23 17:00:00,1443.4364857441024
2012-07-23 17:30:00,1562.5591152152124
2012-07-23 18:00:00,1701.7349622270572
2012-07-23 18:30:00,1737.7922390214576
2012-07-23 19:00:00,1721.4878551998174
2012-07-23 19:30:00,1774.9955325021497
2012-07-23 20:00:00,1765.4895808809788
2012-07-23 20:30:00,1719.2273471729222
2012-07-23 21:00:00,1666.1982460507272
2012-07-23 21:30:00,1599.3890827099435
2012-07-23 22:00:00,1512.198119966816
2012-07-23 22:30:00,1434.9263489525415
2012-07-23 23:00:00,1331.8881221087581
2012-07-23 23:30:00,1505.2518537423
2012-07-24 00:00:00,1409.6005768459272
2012-07-24 00:30:00,1340.405648598629
2012-07-24 01:00:00,1224.2898712600509
2012-07-24 01:30:00,1123.6656397503762
2012-07-24 02:00:00,1035.8928256955714
2012-07-24 02:30:00,987.7766762603063
2012-07-24 03:00:00,944.9022801232625
2012-07-24 03:30:00,918.4108676638667
2012-07-24 04:00:00,908.5864043734048
2012-07-24 04:30:00,914.0517799387343
2012-07-24 05:00:00,926.0920086688293
2012-07-24 05:30:00,971.2719553777467
2012-07-24 06:00:00,1047.9682897371429
2012-07-24 06:30:00,1178.5037792440503
2012-07-24 07:00:00,1327.1122797040578
2012-07-24 07:30:00,1462.1414620885503
2012-07-24 08:00:00,1566.164735833017
2012-07-24 08:30:00,1578.1908345586874
2012-07-24 09:00:00,1563.9112777647101
2012-07-24 09:30:00,1511.2391918047786
2012-07-24 10:00:00,1465.247544570105
2012-07-24 10:30:00,1448.0430863264573
2012-07-24 11:00:00,1408.8055146731697
2012-07-24 11:30:00,1366.4544967946438
2012-07-24 12:00:00,1326.6005559098448
2012-07-24 12:30:00,1326.3497787186427
2012-07-24 13:00:00,1311.0256190998766
2012-07-24 13:30:00,1326.4016779988594
2012-07-24 14:00:00,1343.6728612627294
2012-07-24 14:30:00,1304.7789123792506
2012-07-24 15:00:00,1254.1209687135645
2012-07-24 15:30:00,1257.763429033059
2012-07-24 16:00:00,1298.5256237958877
2012-07-24 16:30:00,1354.4307034612953
2012-07-24 17:00:00,1421.2889270007931
2012-07-24 17:30:00,1524.8827183079486
2012-07-24 18:00:00,1629.524799738993
2012-07-24 18:30:00,1756.0823326849466
2012-07-24 19:00:00,1837.0334683858187
2012-07-24 19:30:00,1768.0301578561844
2012-07-24 20:00:00,1711.4297220410392
2012-07-24 20:30:00,1672.829453569961
2012-07-24 21:00:00,1609.6194591410904
2012-07-24 21:30:00,1550.7545049731234
2012-07-24 22:00:00,1476.1116575206797
2012-07-24 22:30:00,1373.2299104102722
2012-07-24 23:00:00,1288.780873494248
2012-07-24 23:30:00,1478.4193109592456
2012-07-25 00:00:00,1396.5291367293714
2012-07-25 00:30:00,1325.2040725179017
2012-07-25 01:00:00,1219.262205812576
2012-07-25 01:30:00,1121.9207821868083
2012-07-25 02:00:00,1057.4735563770694
2012-07-25 02:30:00,1004.9121530454516
2012-07-25 03:00:00,961.7593846066702
2012-07-25 03:30:00,932.3855217487846
2012-07-25 04:00:00,922.3370659195947
2012-07-25 04:30:00,924.8075397086109
2012-07-25 05:00:00,929.2369760435539
2012-07-25 05:30:00,963.7620080099349
2012-07-25 06:00:00,1029.2605796507378
2012-07-25 06:30:00,1184.1304519609382
2012-07-25 07:00:00,1306.0375185447538
2012-07-25 07:30:00,1445.0524106221878
2012-07-25 08:00:00,1535.2100160531036
2012-07-25 08:30:00,1554.5950752570006
2012-07-25 09:00:00,1511.7295700039401
2012-07-25 09:30:00,1544.9326561376874
2012-07-25 10:00:00,1541.1239287030014
2012-07-25 10:30:00,1481.0140502494608
2012-07-25 11:00:00,1422.3743183814277
2012-07-25 11:30:00,1388.6257199407846
2012-07-25 12:00:00,1373.7268175470654
2012-07-25 12:30:00,1385.9579567839396
2012-07-25 13:00:00,1382.8412226687524
2012-07-25 13:30:00,1434.0377870770212
2012-07-25 14:00:00,1327.8995943457849
2012-07-25 14:30:00,1327.7660406553873
2012-07-25 15:00:00,1382.3302393608712
2012-07-25 15:30:00,1428.795330304953
2012-07-25 16:00:00,1461.5270667211896
2012-07-25 16:30:00,1537.0563709081684
2012-07-25 17:00:00,1642.0399438748784
2012-07-25 17:30:00,1781.7533315147812
2012-07-25 18:00:00,1948.090418708884
2012-07-25 18:30:00,2006.5022966726592
2012-07-25 19:00:00,1965.5179752243575
2012-07-25 19:30:00,1925.0908215436798
2012-07-25 20:00:00,1893.3287421040777
2012-07-25 20:30:00,1835.2061721883595
2012-07-25 21:00:00,1777.6341132542384
2012-07-25 21:30:00,1695.1403284179082
2012-07-25 22:00:00,1595.67556683216
2012-07-25 22:30:00,1510.6011722575258
2012-07-25 23:00:00,1412.995498921914
2012-07-25 23:30:00,1569.6632660151033
2012-07-26 00:00:00,1489.31559746558
2012-07-26 00:30:00,1411.8967739354657
2012-07-26 01:00:00,1291.9949154026508
2012-07-26 01:30:00,1188.3452858606813
2012-07-26 02:00:00,1108.611142167503
2012-07-26 02:30:00,1042.089738510895
2012-07-26 03:00:00,996.1465639099488
2012-07-26 03:30:00,972.6431320461221
2012-07-26 04:00:00,956.877389978131
2012-07-26 04:30:00,944.966123787209
2012-07-26 05:00:00,954.5354830079943
2012-07-26 05:30:00,1006.0796573973364
2012-07-26 06:00:00,1066.9759907021696
2012-07-26 06:30:00,1191.6124240562572
2012-07-26 07:00:00,1347.4038627135242
2012-07-26 07:30:00,1481.752187061236
2012-07-26 08:00:00,1567.9554058688277
2012-07-26 08:30:00,1608.3183930944617
2012-07-26 09:00:00,1585.844587990232
2012-07-26 09:30:00,1558.073554174806
2012-07-26 10:00:00,1479.7227351844047
2012-07-26 10:30:00,1438.2091835039503
